relpath,openmp_line_num,label_is_parallelizable,label_is_icc_parallelized,label_is_omp_parallelized,dynamic_loop_abs_time,dynamic_loop_abs_time_self,dynamic_loop_app_frac_time,dynamic_loop_app_frac_time_self,dynamic_loop_avg_iter_num,dynamic_loop_entries_num,dynamic_loop_exits_num,dynamic_loop_max_iter_num,dynamic_loop_min_iter_num,static_critical_payload_anti_dependencies_number,static_critical_payload_branch_count,static_critical_payload_branch_fraction,static_critical_payload_call_count,static_critical_payload_call_fraction,static_critical_payload_cntl_dependencies_number,static_critical_payload_conf_dependencies_number,static_critical_payload_cross_dependencies_number,static_critical_payload_getelemptr_count,static_critical_payload_getelemptr_fraction,static_critical_payload_mem_cohesion,static_critical_payload_mem_dependencies_number,static_critical_payload_mem_read_count,static_critical_payload_mem_read_fraction,static_critical_payload_mem_write_count,static_critical_payload_mem_write_fraction,static_critical_payload_non_cf_cohesion,static_critical_payload_output_dependencies_number,static_critical_payload_reg_dependencies_number,static_critical_payload_total_cohesion,static_critical_payload_total_dependencies_number,static_critical_payload_true_dependencies_number,static_iterator_anti_dependencies_number,static_iterator_branch_count,static_iterator_branch_fraction,static_iterator_call_count,static_iterator_call_fraction,static_iterator_cntl_dependencies_number,static_iterator_conf_dependencies_number,static_iterator_cross_dependencies_number,static_iterator_getelemptr_count,static_iterator_getelemptr_fraction,static_iterator_mem_dependencies_number,static_iterator_mem_read_count,static_iterator_mem_read_fraction,static_iterator_mem_write_count,static_iterator_mem_write_fraction,static_iterator_output_dependencies_number,static_iterator_payload_mem_cohesion,static_iterator_payload_non_cf_cohesion,static_iterator_payload_total_cohesion,static_iterator_reg_dependencies_number,static_iterator_total_dependencies_number,static_iterator_true_dependencies_number,static_loop_absolute_size,static_loop_critical_payload_fraction,static_loop_depth,static_loop_inner_loop_num,static_loop_iterator_size,static_loop_payload_fraction,static_loop_proper_sccs_ddg_number,static_loop_proper_sccs_ddg_number_diff,static_loop_proper_sccs_mdg_number,static_loop_proper_sccs_number,static_loop_proper_sccs_number_diff,static_payload_anti_dependencies_number,static_payload_branch_count,static_payload_branch_fraction,static_payload_call_count,static_payload_call_fraction,static_payload_cntl_dependencies_number,static_payload_conf_dependencies_number,static_payload_cross_dependencies_number,static_payload_getelemptr_count,static_payload_getelemptr_fraction,static_payload_mem_dependencies_number,static_payload_mem_read_count,static_payload_mem_read_fraction,static_payload_mem_write_count,static_payload_mem_write_fraction,static_payload_output_dependencies_number,static_payload_reg_dependencies_number,static_payload_total_dependencies_number,static_payload_true_dependencies_number
UA/src/convect.c,123,1,1,0,27190778385,58555859,11.0,0.0,5,8133465,8133465,5,5,0,4,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06336,0,22,0.4601,38,22,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.02835,0.04381,4,8,4,179,0.1257,3,4,4,0.9777,8,4,0,7,3,0,21,0.12,5,0.028569999999999998,184,0,0,46,0.2629,2,22,0.1257,7,0.04,2,177,363,177
UA/src/convect.c,124,1,1,0,27132222526,26381188958,11.0,10.7,5,40667325,40667325,5,5,0,3,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0515,0,18,0.2446,30,18,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0303,0.3361,4,8,4,172,0.1071,4,3,4,0.9767,7,4,0,6,3,0,17,0.1012,5,0.02976,69,0,0,46,0.2738,2,22,0.131,7,0.04167,2,162,233,162
UA/src/convect.c,133,1,1,0,216634357,216634357,0.1,0.1,5,203336625,203336625,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06667000000000001,0,2,0.06667000000000001,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.047619999999999996,0.4524,4,8,4,21,0.1176,5,0,4,0.8095,2,2,0,1,1,0,2,0.1176,0,0.0,0,0,0,5,0.2941,0,2,0.1176,0,0.0,0,15,15,15
UA/src/convect.c,138,1,1,0,268522654,268522654,0.1,0.1,5,203336625,203336625,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06667000000000001,0,2,0.06667000000000001,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.047619999999999996,0.4524,4,8,4,21,0.1176,5,0,4,0.8095,2,2,0,1,1,0,2,0.1176,0,0.0,0,0,0,5,0.2941,0,2,0.1176,0,0.0,0,15,15,15
UA/src/convect.c,143,1,1,0,265876557,265876557,0.1,0.1,5,203336625,203336625,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06667000000000001,0,2,0.06667000000000001,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.047619999999999996,0.4524,4,8,4,21,0.1176,5,0,4,0.8095,2,2,0,1,1,0,2,0.1176,0,0.0,0,0,0,5,0.2941,0,2,0.1176,0,0.0,0,15,15,15
UA/src/convect.c,154,1,1,0,27542719642,13478876,11.2,0.0,5,1626693,1626693,5,5,0,5,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.08718,0,26,0.4667,46,26,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.026510000000000002,0.04096,4,8,4,187,0.1421,2,5,4,0.9786,9,4,0,8,3,0,25,0.1366,5,0.02732,195,0,0,46,0.2514,2,23,0.1257,7,0.03825,2,193,390,193
UA/src/convect.c,155,1,1,0,27529240766,55674024,11.2,0.0,5,8133465,8133465,5,5,0,4,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06301,0,22,0.4603,38,22,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.028210000000000002,0.04359,4,8,4,180,0.125,3,4,4,0.9778,8,4,0,7,3,0,21,0.1193,5,0.02841,185,0,0,46,0.2614,2,23,0.1307,7,0.03977,2,178,365,178
UA/src/convect.c,156,1,1,0,27473566742,26740304194,11.1,10.9,5,40667325,40667325,5,5,0,3,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.05127999999999999,0,18,0.2436,30,18,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.030139999999999997,0.337,4,8,4,173,0.1065,4,3,4,0.9769,7,4,0,6,3,0,17,0.1006,5,0.029589999999999998,69,0,0,46,0.2722,2,23,0.1361,7,0.04142,2,163,234,163
UA/src/convect.c,165,1,1,0,193023675,193023675,0.1,0.1,5,203336625,203336625,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06667000000000001,0,2,0.06667000000000001,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.047619999999999996,0.4524,4,8,4,21,0.1176,5,0,4,0.8095,2,2,0,1,1,0,2,0.1176,0,0.0,0,0,0,5,0.2941,0,2,0.1176,0,0.0,0,15,15,15
UA/src/convect.c,170,1,1,0,274621066,274621066,0.1,0.1,5,203336625,203336625,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06667000000000001,0,2,0.06667000000000001,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.047619999999999996,0.4524,4,8,4,21,0.1176,5,0,4,0.8095,2,2,0,1,1,0,2,0.1176,0,0.0,0,0,0,5,0.2941,0,2,0.1176,0,0.0,0,15,15,15
UA/src/convect.c,175,1,1,0,265617807,265617807,0.1,0.1,5,203336625,203336625,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06667000000000001,0,2,0.06667000000000001,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.047619999999999996,0.4524,4,8,4,21,0.1176,5,0,4,0.8095,2,2,0,1,1,0,2,0.1176,0,0.0,0,0,0,5,0.2941,0,2,0.1176,0,0.0,0,15,15,15
UA/src/convect.c,186,1,1,0,27574515448,15567142,11.2,0.0,5,1626693,1626693,5,5,0,5,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.08962,0,26,0.4741,46,26,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.02882,0.04213,4,8,4,202,0.1313,2,5,4,0.9802,9,4,0,8,3,0,25,0.1263,5,0.02525,210,0,0,51,0.2576,2,24,0.1212,7,0.03535,2,212,424,212
UA/src/convect.c,187,1,1,0,27558948306,60355289,11.2,0.0,5,8133465,8133465,5,5,0,4,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06297,0,22,0.466,38,22,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.030660000000000003,0.04481,4,8,4,195,0.1152,3,4,4,0.9795,8,4,0,7,3,0,21,0.1099,5,0.026180000000000002,200,0,0,51,0.267,2,24,0.1257,7,0.03665,2,195,397,195
UA/src/convect.c,188,1,1,0,27498593017,26755777441,11.2,10.9,5,40667325,40667325,5,5,0,3,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.04819,0,18,0.2289,30,18,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03275,0.3526,4,8,4,188,0.09783,4,3,4,0.9787,7,4,0,6,3,0,17,0.09239,5,0.02717,69,0,0,51,0.2772,2,24,0.1304,7,0.03804,2,178,249,178
UA/src/convect.c,197,1,1,0,211585938,211585938,0.1,0.1,5,203336625,203336625,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06667000000000001,0,2,0.06667000000000001,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.047619999999999996,0.4524,4,8,4,21,0.1176,5,0,4,0.8095,2,2,0,1,1,0,2,0.1176,0,0.0,0,0,0,5,0.2941,0,2,0.1176,0,0.0,0,15,15,15
UA/src/convect.c,202,1,1,0,261266217,261266217,0.1,0.1,5,203336625,203336625,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06667000000000001,0,2,0.06667000000000001,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.047619999999999996,0.4524,4,8,4,21,0.1176,5,0,4,0.8095,2,2,0,1,1,0,2,0.1176,0,0.0,0,0,0,5,0.2941,0,2,0.1176,0,0.0,0,15,15,15
UA/src/convect.c,207,1,1,0,269963421,269963421,0.1,0.1,5,203336625,203336625,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06667000000000001,0,2,0.06667000000000001,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.047619999999999996,0.4524,4,8,4,21,0.1176,5,0,4,0.8095,2,2,0,1,1,0,2,0.1176,0,0.0,0,0,0,5,0.2941,0,2,0.1176,0,0.0,0,15,15,15
UA/src/convect.c,220,0,0,0,8952465,6677901,0.0,0.0,6,1626693,1626693,6,6,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.06897,0.3793,4,8,4,16,0.0,2,0,4,0.75,1,1,0,0,0,0,4,0.3333,1,0.08333,3,0,0,3,0.25,0,2,0.1667,1,0.08333,0,7,10,7
UA/src/convect.c,226,1,1,0,128598850,11736462,0.1,0.0,5,1626693,1626693,5,5,0,2,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.08333,0,8,0.5,16,8,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03704,0.06878,4,8,4,85,0.09877000000000001,2,2,4,0.9529,3,1,0,2,0,0,10,0.1235,0,0.0,81,0,0,26,0.321,2,6,0.07407000000000001,2,0.02469,2,85,168,85
UA/src/convect.c,227,1,1,0,116862388,47452004,0.0,0.0,5,8133465,8133465,5,5,0,1,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.047619999999999996,0,4,0.5034,8,4,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04167,0.07737999999999999,4,8,4,78,0.05405,3,1,4,0.9487,2,1,0,1,0,0,6,0.08108,0,0.0,71,0,0,26,0.3514,2,6,0.08108,2,0.027030000000000002,2,74,147,74
UA/src/convect.c,228,1,1,0,69410384,69410384,0.0,0.0,5,40667325,40667325,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.047619999999999996,0.5034,4,8,4,71,0.0,4,0,4,0.9437,1,1,0,0,0,0,2,0.02985,0,0.0,0,0,0,26,0.3881,2,6,0.08955,2,0.02985,2,63,65,63
UA/src/convect.c,247,1,1,1,317470198,317470198,0.1,0.1,327498,201,201,327498,327498,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.08824,0.4412,5,10,5,17,0.0,1,0,5,0.7059,1,1,0,0,0,0,2,0.1667,0,0.0,0,0,0,3,0.25,0,2,0.1667,1,0.08333,0,9,9,9
UA/src/diffuse.c,57,1,1,1,322334420,322334420,0.1,0.1,327498,201,201,327498,327498,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.055560000000000005,0.3333,5,10,5,10,0.0,1,0,5,0.5,1,1,0,0,0,0,2,0.4,0,0.0,0,0,0,1,0.2,0,0,0.0,1,0.2,0,2,2,2
UA/src/diffuse.c,70,1,1,1,141635731,1809037,0.1,0.0,8093,201,201,8093,8093,0,3,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.1033,0,20,0.4565,32,20,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.02885,0.06731000000000001,5,10,5,90,0.2,1,3,5,0.9444,5,2,0,4,1,0,14,0.1647,0,0.0,89,0,0,24,0.2824,1,5,0.058820000000000004,1,0.01176,1,94,184,94
UA/src/diffuse.c,71,1,1,0,139826694,9771135,0.1,0.0,5,1626693,1626693,5,5,0,2,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.08125,0,14,0.4688,22,14,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03297,0.07692,4,8,4,81,0.1558,2,2,4,0.9506,4,2,0,3,1,0,10,0.1299,0,0.0,77,0,0,24,0.3117,1,5,0.06494,1,0.01299,1,82,160,82
UA/src/diffuse.c,72,1,1,0,130055559,44762901,0.1,0.0,5,8133465,8133465,5,5,0,1,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.05147,0,8,0.4853,12,8,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03797,0.08861000000000001,4,8,4,73,0.1014,3,1,4,0.9452,3,2,0,2,1,0,6,0.08696,0,0.0,65,0,0,24,0.3478,1,5,0.07246,1,0.014490000000000001,1,70,136,70
UA/src/diffuse.c,73,1,1,0,85292658,85292658,0.0,0.0,5,40667325,40667325,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.01695,0,2,0.01695,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04478,0.5,4,8,4,65,0.03279,4,0,4,0.9385,2,2,0,1,1,0,2,0.03279,0,0.0,0,0,0,24,0.3934,1,5,0.08197,1,0.016390000000000002,1,58,59,58
UA/src/diffuse.c,83,1,1,1,583765903,583765903,0.2,0.2,327498,201,201,327498,327498,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.055560000000000005,0,2,0.055560000000000005,2,2,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.09258999999999999,0.4815,5,10,5,26,0.09523999999999999,1,0,5,0.8077,2,2,0,1,1,0,2,0.09523999999999999,0,0.0,0,0,0,5,0.2381,0,4,0.1905,1,0.047619999999999996,0,18,18,18
UA/src/diffuse.c,92,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,13,0.2,0,0.0,0,0,0,0,0.0,0.0,0,6,0.08108,0,0.0,0.1,0,80,0.3951,138,80,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.001484,0.08012000000000001,5,10,5,303,0.2483,1,13,5,0.9835,19,6,0,18,5,5,66,0.2215,14,0.04698,300,0,0,55,0.1846,12,48,0.1611,17,0.05705,4,298,610,301
UA/src/diffuse.c,101,1,1,1,1199801721,15258946,0.5,0.0,8093,1809,1809,8093,8093,0,3,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.1033,0,20,0.4565,32,20,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.02885,0.06731000000000001,5,10,5,90,0.2,2,3,5,0.9444,5,2,0,4,1,0,14,0.1647,0,0.0,89,0,0,24,0.2824,1,5,0.058820000000000004,1,0.01176,1,94,184,94
UA/src/diffuse.c,102,1,1,0,1184542775,90301189,0.5,0.0,5,14640237,14640237,5,5,0,2,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.08125,0,14,0.4688,22,14,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03297,0.07692,4,8,4,81,0.1558,3,2,4,0.9506,4,2,0,3,1,0,10,0.1299,0,0.0,77,0,0,24,0.3117,1,5,0.06494,1,0.01299,1,82,160,82
UA/src/diffuse.c,103,1,1,0,1094241586,387397090,0.4,0.2,5,73201185,73201185,5,5,0,1,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.05147,0,8,0.4853,12,8,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03797,0.08861000000000001,4,8,4,73,0.1014,4,1,4,0.9452,3,2,0,2,1,0,6,0.08696,0,0.0,65,0,0,24,0.3478,1,5,0.07246,1,0.014490000000000001,1,70,136,70
UA/src/diffuse.c,104,1,1,0,706844496,706844496,0.3,0.3,5,366005925,366005925,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.01695,0,2,0.01695,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04478,0.5,4,8,4,65,0.03279,5,0,4,0.9385,2,2,0,1,1,0,2,0.03279,0,0.0,0,0,0,24,0.3934,1,5,0.08197,1,0.016390000000000002,1,58,59,58
UA/src/diffuse.c,114,1,1,1,5236512978,5236512978,2.1,2.1,327498,1809,1809,327498,327498,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.052629999999999996,0,2,0.052629999999999996,2,2,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.09091,0.4727,5,10,5,26,0.09523999999999999,2,0,5,0.8077,2,2,0,1,1,0,2,0.09523999999999999,0,0.0,0,0,0,5,0.2381,1,4,0.1905,1,0.047619999999999996,1,18,19,18
UA/src/diffuse.c,137,0,0,1,40637774857,28984950,16.5,0.0,8093,2010,2010,8093,8093,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.08824,0.4412,5,10,5,17,0.0,2,0,5,0.7059,1,1,0,0,0,0,2,0.1667,1,0.08333,0,0,0,5,0.4167,0,2,0.1667,1,0.08333,0,9,9,9
UA/src/diffuse.c,149,0,0,1,548201270,506246929,0.2,0.2,8093,2010,2010,8093,8093,0,1,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.060610000000000004,0,4,0.3333,8,4,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.03922,0.1569,5,10,5,26,0.1905,2,1,5,0.8077,2,1,0,1,0,0,8,0.381,1,0.047619999999999996,18,0,0,4,0.1905,0,2,0.09523999999999999,1,0.047619999999999996,0,15,33,15
UA/src/diffuse.c,150,0,0,0,3336881,1593735,0.0,0.0,6,2010,2010,6,6,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.060610000000000004,0.3333,4,8,4,18,0.0,3,0,4,0.7778,1,1,0,0,0,0,4,0.2857,1,0.07143,5,0,0,4,0.2857,0,2,0.1429,1,0.07143,0,9,14,9
UA/src/diffuse.c,163,1,1,1,1273218219,18720361,0.5,0.0,8093,2010,2010,8093,8093,0,3,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.08403,0,20,0.395,32,20,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.02143,0.07857,5,10,5,62,0.2982,2,3,5,0.9194,5,2,0,4,1,0,14,0.2456,0,0.0,61,0,0,12,0.2105,0,3,0.052629999999999996,0,0.0,0,58,119,58
UA/src/diffuse.c,164,1,1,0,1254497858,83351646,0.5,0.0,5,16266930,16266930,5,5,0,2,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.07143,0,14,0.4184,22,14,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.025639999999999996,0.09402,4,8,4,53,0.2449,3,2,4,0.9245,4,2,0,3,1,0,10,0.2041,0,0.0,49,0,0,12,0.2449,0,3,0.061220000000000004,0,0.0,0,49,98,49
UA/src/diffuse.c,165,1,1,0,1171146212,439075632,0.5,0.2,5,81334650,81334650,5,5,0,1,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.05195,0,8,0.4545,12,8,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03125,0.1146,4,8,4,45,0.1707,4,1,4,0.9111,3,2,0,2,1,0,6,0.1463,0,0.0,37,0,0,12,0.2927,0,3,0.07317,0,0.0,0,40,77,40
UA/src/diffuse.c,166,1,1,0,732070580,732070580,0.3,0.3,5,406673250,406673250,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.032260000000000004,0,2,0.032260000000000004,2,2,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04,0.48,4,8,4,37,0.060610000000000004,5,0,4,0.8919,2,2,0,1,1,0,2,0.060610000000000004,0,0.0,0,0,0,12,0.3636,0,3,0.09091,0,0.0,0,31,31,31
UA/src/diffuse.c,175,1,1,1,5692129980,5692129980,2.3,2.3,327498,2010,2010,327498,327498,0,0,0.2,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.052629999999999996,0,2,0.052629999999999996,2,2,0,1,0.2,0,0.0,5,0,0,0,0.0,0,1,0.2,0,0.0,0,0.0,0.09091,0.4727,5,10,5,26,0.09523999999999999,2,0,5,0.8077,2,2,0,1,1,0,2,0.09523999999999999,0,0.0,0,0,0,5,0.2381,1,4,0.1905,1,0.047619999999999996,1,18,19,18
UA/src/diffuse.c,213,1,1,0,4597000106,115494416,1.9,0.0,5,17893875,17893875,5,5,0,3,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.07843,0,12,0.4314,24,12,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.02521,0.07562999999999999,4,8,4,55,0.2353,1,3,4,0.9273,4,1,0,3,0,0,14,0.2745,0,0.0,54,0,0,11,0.2157,1,3,0.058820000000000004,1,0.01961,1,47,102,47
UA/src/diffuse.c,214,1,0,0,4481505690,436344653,1.8,0.2,5,89469375,89469375,5,5,0,2,0.25,0,0.0,2,0,0,0,0.0,0.0,2,1,0.09091,1,0.09091,0.1034,1,10,0.4483,20,11,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.01942,0.07767,4,8,4,48,0.25,2,2,4,0.9167,3,1,0,3,1,0,10,0.2273,0,0.0,44,0,0,11,0.25,2,3,0.06817999999999999,1,0.02273,1,41,87,42
UA/src/diffuse.c,215,1,1,0,4045161037,1903168434,1.6,0.8,5,447346875,447346875,5,5,0,1,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.04348,0,4,0.4783,8,4,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.03488,0.1047,4,8,4,41,0.1081,3,1,4,0.9024,2,1,0,1,0,0,6,0.1622,0,0.0,34,0,0,11,0.2973,1,3,0.08108,1,0.027030000000000002,1,34,69,34
UA/src/diffuse.c,216,1,1,0,2141992603,2141992603,0.9,0.9,5,2236734375,2236734375,5,5,0,0,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.04348,0.4783,4,8,4,34,0.0,4,0,4,0.8824,1,1,0,0,0,0,2,0.06667000000000001,0,0.0,0,0,0,11,0.3667,1,3,0.1,1,0.03333,1,27,28,27
UA/src/diffuse.c,224,1,1,0,4387029376,115461989,1.8,0.0,5,17893875,17893875,5,5,0,3,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.07843,0,12,0.4314,24,12,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.02521,0.07562999999999999,4,8,4,55,0.2353,1,3,4,0.9273,4,1,0,3,0,0,14,0.2745,0,0.0,54,0,0,11,0.2157,1,3,0.058820000000000004,1,0.01961,1,47,102,47
UA/src/diffuse.c,225,1,0,0,4271567387,421106674,1.7,0.2,5,89469375,89469375,5,5,0,2,0.25,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.06897,0,8,0.4483,16,8,0,1,0.25,0,0.0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.01942,0.07767,4,8,4,48,0.1818,2,2,4,0.9167,3,1,0,2,0,1,10,0.2273,0,0.0,44,0,0,11,0.25,2,3,0.06817999999999999,1,0.02273,1,41,87,41
